Tweet_created_at,likes_count,replies_count,retweets_count,username,name,birth_date,country_name,tweet_text,id,year
Tue Jul 20 18:48:18 +0000 2021,3,1,1,USER_02081,NAME_02073,,Malaysia,"Stop believing to claims of being vaccinated with empty syringe.

Firstly , one will feel as the vaccine being administered. 

Secondly,  inject just 0.5-1 ml of air in the pulmonary vein can cause a cardiac arrest. And covid19 vaccine dosage is 5ml https://t.co/gm0fJbdJZq",1.42E+18,2021
Sun Feb 14 05:10:05 +0000 2021,5,1,2,USER_02082,NAME_02074,,India,"Dr Sandeep Nayar, Pulmonary Medicine HOD celebrates his 2nd dose of COVID19 vaccine at BLK Hospital in New Delhi, UNICEF.
#LargestVaccineDrive #united2fightcorona  #delhifightscorona 
@CMODelhi 
@MoHFW_INDIA 
@DIPDelhi 
@PIB_India 
@SatyendarJain 
@PMOIndia 
@BLK_Hospital https://t.co/Nb89eDNtSA",1.36E+18,2021
Mon Dec 05 03:32:18 +0000 2022,0,1,0,USER_02083,NAME_02075,,United States,"Interesting to see the increase in vaccine injury syndrome (VIS) which include myocardial infarction (MI), vaccine-induced thrombotic thrombocytopenia (VITT), worsening heart failure, vascular aneurysm, pulmonary embolism (PE) and stroke after the #COVID19 vaccine",1.60E+18,2022
Mon Dec 14 21:21:28 +0000 2020,9,0,1,USER_02084,NAME_02076,,United States,"Inbox: At 12:04 p.m. today, Marc McClelland, a pulmonary and critical care physician, became the first person in Michigan to receive the #COVID19 vaccine.",1.34E+18,2020
Sat Jan 02 04:50:09 +0000 2021,0,0,0,USER_02085,NAME_02077,,United States,"No #COVID19 vaccine, yet Wuhan not distancing or locking down anymore, though still wearing masks in public, shown by Fikenzer et al. to reduce pulmonary function (FVC, FEV1, PEF) and exercise capacity (Pmax and VO2max) significantly and not shown to reduce viral transmission.",1.35E+18,2021
Thu Mar 11 19:26:31 +0000 2021,138,34,66,USER_02086,NAME_02078,,Canada,"Astra Zeneca statement ""An analysis of our safety data of more than10 million records has shown no evidence of an increased risk of pulmonary embolism or deep vein thrombosis in any defined age group, gender, batch or in any particular country with COVID19 Vaccine AstraZeneca.""",1.37E+18,2021
Tue Feb 16 17:11:52 +0000 2021,0,1,0,USER_02087,NAME_02079,,United States,"Me: Hi, I'd like to request a letter confirming a preexisting pulmonary condition so I can get an appointment for my COVID19 vaccine.
PCP: You haven't been to the doctor in a while. You'll need to come in for an evaluation.
Me: Los my job. No insurance. How much?
PCP: A lot",1.36E+18,2021
Sat Feb 13 09:09:27 +0000 2021,3,1,1,USER_02088,NAME_02080,,India,"Place: BLK Super Speciality Hospital, Delhi.

Dr Sandeep Nayar, Pulmonary Medicine &amp; HOD of BLK Hospital as he receives his second dose of #COVID19  #vaccine https://t.co/E7Hove3LUv",1.36E+18,2021
Sun Mar 07 18:49:27 +0000 2021,12,1,10,USER_02089,NAME_02081,,,"#Austria suspend #AstraZeneca #COVID19 #vaccine batch post 49 year old woman’s death as a result of severe coagulation disorders

Also, 35 year old woman developed pulmonary embolism (acute lung disease caused by a dislodged blood clot).

#InformedConsent

https://t.co/yYLFzmlxTa",1.37E+18,2021
Sun Jan 10 13:31:38 +0000 2021,0,0,1,USER_02090,NAME_02082,,United States,"BSN alumna Kathryn Lerz, of the Class of 1994, recently received her second dose of the #COVID19 vaccine. Lerz works as an APRN in the pulmonary clinic at the VA Connecticut Healthcare System. https://t.co/2T8SsP3T2D",1.35E+18,2021
Sun May 02 19:16:46 +0000 2021,8,3,2,USER_02091,NAME_02083,,United Arab Emirates,"Is the #COVID19 vaccine safe for people with #COPD?

Dr Bassam Mahboub, Consultant pulmonologist and head of the pulmonary medicine unit at #RashidHospital

#TogetherWeRecover https://t.co/Ookx1r8PQM",1.39E+18,2021
Mon Dec 28 22:25:02 +0000 2020,1,0,0,USER_02092,NAME_02084,,United States,"“As a pulmonary critical care physician and a member of @NorthsideHosp's COVID response team, I thought it prudent to lead by example,"" said Dr. Abubakr Chaudhry about being one of the first physicians at Northside to receive the Pfizer #COVID19 vaccine. https://t.co/8o2c1p7Pos https://t.co/7UyNnn7tk6",1.34E+18,2020
Tue Nov 23 06:37:28 +0000 2021,2,2,2,USER_02093,NAME_02085,1971,Italy,"In a nationwide study involving 75 y or older, no increase in MI, stroke, and pulmonary embolism was detected 14 days following each BNT162b2 mRNA vaccine dose. MI, Stroke, and Pulmonary Embolism After mRNA #COVID19 Vaccine https://t.co/wmhTAHXCId via @JAMA_current @JAMANetwork",1.46E+18,2021
Tue Apr 13 22:51:26 +0000 2021,0,0,1,USER_02094,NAME_02086,,Australia,"Quote: https://t.co/ooSUwVaLDG ""Thrombocytopenia, ascites, pulmonary deterioration, and renal and hepatic failure have been reported in premature neonates after receiving parenteral products containing polysorbate 80"" It is in #Janssen (Johnson &amp; Johnson) #COVID19 #vaccine",1.38E+18,2021
Wed Aug 25 21:38:16 +0000 2021,0,1,0,USER_02095,NAME_02087,,Australia,"Great study of post #covid19 vaccine data in Israel. Pfizer might increase your risk of myocarditis, but COVID increases it just as much (if not slightly more). No proof more DVTs or pulmonary emboli occur with Pfizer, but a lot more do with COVID.",1.43E+18,2021
Thu Oct 21 04:17:50 +0000 2021,2,0,1,USER_02096,NAME_02088,,India,"Listen in to what @DrRavindraMehta Chief, Pulmonary &amp; Critical Care Medicine, Apollo Hospitals Bangalore has to say on India achieving the one billion #COVID19 vaccine mark.

Join the broadcast with @SiddiquiMaha https://t.co/jp7cdAq9KM",1.45E+18,2021
Sun Jan 17 01:19:40 +0000 2021,0,1,0,USER_02097,NAME_02089,,,"16 - 64 year olds w/ the following conditions are now eligible to receive the #COVID19 vaccine: cancer, chronic kidney disease, chronic obstructive pulmonary disease, Down syndrome, heart failure, coronary artery disease, cardiomyopathies, obesity, sickle cell disease &amp; diabetes.",1.35E+18,2021
Tue Jan 31 18:00:16 +0000 2023,1,0,1,USER_02098,NAME_02090,,United States,"A #study found a modest increase in risk for pulmonary embolisms (blood clots in the lungs) in older adults following vaccination with the Pfizer #COVID19 vaccine. The study did not find that the Pfizer vaccine caused the increased risk. [LINK]
https://t.co/zJXR8ckIWb https://t.co/3faI9H8bPl",1.62E+18,2023
Mon Mar 15 15:16:26 +0000 2021,1,0,1,USER_02099,NAME_02091,,,"Update on the safety of #COVID19 #Vaccine #AstraZeneca 

There have been 15 events of deep vein thrombosis and 22  of pulmonary embolism reported among those given #vaccine.
Data has shown no evidence of an increased risk of DVT, PE, or thrombocytopenia.
https://t.co/Dm44odIdew",1.37E+18,2021
Thu Nov 03 08:59:05 +0000 2022,0,0,0,USER_02100,NAME_02092,,United States,"#thursdayvibes July 2021, FDA “quietly disclosed” findings…increase in serious adverse events in elderly people…a #Pfizer #COVID19 vaccine: acute myocardial infarction, disseminated intravascular coagulation, immune thrombocytopenia &amp;pulmonary embolism. https://t.co/tyBaaUh3Dz",1.59E+18,2022
Fri Mar 19 15:58:45 +0000 2021,0,0,0,USER_02101,NAME_02093,,,WORLD HEALTH ORGANIZATION PANEL SAYS  AVAILABLE DATA DO NOT SUGGEST ANY OVERALL INCREASE IN CLOTTING CONDITIONS SUCH AS DEEP VENOUS THROMBOSIS OR PULMONARY EMBOLISM FOLLOWING ADMINISTRATION OF COVID-19 VACCINES #News #Forex #COVID19 #VACCINE,1.37E+18,2021
Thu Mar 11 11:42:31 +0000 2021,1,1,0,USER_02102,NAME_02094,,,"#Denmark, #Austria &amp; other countries have temporarily suspended using #AstraZeneca #COVID19 vaccine shots after cases of blood clots causing death &amp; pulmonary embolism.
#dkpol #COVID19dk #CovidVaccine 
https://t.co/q5kUXIN5lV",1.37E+18,2021
Mon Mar 15 10:58:51 +0000 2021,1,1,1,USER_02103,NAME_02095,,Netherlands,"#AstraZeneca: there is *no* evidence for a link between the #COVID19 #vaccine and the reported formation of blood clots. Out of approximately 17 million people vaccinated, 15 cases of deep vein thrombosis and 22 pulmonary embolisms were reported.

https://t.co/togwJOLT4p",1.37E+18,2021
Fri Apr 22 05:35:10 +0000 2022,0,0,0,USER_02104,NAME_02096,,,"Myocardial infarction, Bell’s palsy, Guillain-
Barré syndrome, myocarditis/pericarditis (mostly in younger ages), pulmonary embolism,
stroke, thrombosis with thrombocytopenia syndrome lymphadenopathy, appendicitis, herpes
zoster #quebec #covid19 #vaccine https://t.co/IVl2yS3GGt",1.52E+18,2022
Wed Dec 27 03:01:28 +0000 2023,0,1,0,USER_02105,NAME_02097,,United States,"@divakitty09 @forestcui07 @CartlandDavid Were you hospitalized? A co-worker got ""covid pneumonia"" &amp; was hospitalized for a month. She caught C-Difficile from the hospital. Hospital never tested her for it! She got pulmonary fibrosis from CV19. She never smoked. Never took a covid19 vaccine. Glad you're improving! 👍",1.74E+18,2023
Mon Dec 19 17:21:57 +0000 2022,0,1,0,USER_02106,NAME_02098,,,"2/ for Covid19 vaccines, while other vaccines are around 10. ⚠️ Way, way higher. 

The flu vaccine has about 1 case of pulmonary embolism (blood clotting in lungs) per year.
To repeat: the Covid19 vaccine currently has 13,600+ cases - more than enough to trigger a safety signal,",1.60E+18,2022
Fri Mar 12 03:52:54 +0000 2021,0,0,0,USER_02107,NAME_02099,,United States,"My aunt is 70, lifetime smoker..Jehovah Witness..yet I managed to convince her to get the Moderna vaccine 

My OTHER aunt is 53, with hx of HTN, diabetes &amp; pulmonary embolism..,yet REFUSES to get the #COVID19 vaccine...EVEN WHILE HER OLDEST SON IS SICK WITH #COVID19 RIGHT NOW 🤦🏾‍♀️",1.37E+18,2021
Tue Jan 26 21:24:48 +0000 2021,0,0,0,USER_02108,NAME_02100,,,"#ableg #UCP @jkenney, @shandro, @UCPCaucus, could you pls recognize  people with lung diseases need priority access to #COVID19 vaccine. I'm asking for my 75-yr-old spouse who has idiopathic pulmonary fibrosis. Cc. @abndpcaucus  
https://t.co/9KNobADIeh",1.35E+18,2021
Tue Apr 06 14:13:17 +0000 2021,1,0,1,USER_02109,NAME_02101,,United States,"TODAY! Tues, 4/6, 1pm Webinar #COVID19 Vaccine: What Women Need to Know, @Newark_Beth’s Johanny Garcia, MD, Internal Medicine; Christina Migliore, MD, Pulmonary/Advanced Lung Disease; Dyese C. Taylor, MD, Maternal Fetal Medicine/OBGYN https://t.co/ZhpM5iW0XP https://t.co/AmBvqj9ZlI",1.38E+18,2021
Thu Apr 01 14:03:05 +0000 2021,2,0,2,USER_02109,NAME_02101,,United States,"Tues, 4/6, 1pm Webinar #COVID19 Vaccine: What Women Need to Know, @Newark_Beth’s Johanny Garcia, MD, Internal Medicine; Christina Migliore, MD, Pulmonary/Advanced Lung Disease; Dyese C. Taylor, MD, Maternal Fetal Medicine/OBGYN https://t.co/ZhpM5iW0XP https://t.co/Ec13x9xlOI",1.38E+18,2021
Sat Dec 12 15:26:01 +0000 2020,0,0,0,USER_02110,NAME_02102,,United States,".@Sanofi and @GSK have confirmed a delay in their adjuvanted recombinant protein-based #COVID19 #Vaccine owing to an inadequate immune response in older adults in a Phase 1/2 trial.

https://t.co/qkXu0vRVPd

#Pulmonary #Pathology #ClinicalTrials #LifeSciences  #GSK #Sanofi",1.34E+18,2020
Mon Mar 15 20:12:42 +0000 2021,2,1,1,USER_02111,NAME_02103,,India,".@AstraZeneca statement earlier today:
""Careful review of all available safety data of 17 mn people vaccinated in EU &amp; UK has shown no evidence of an increased risk of pulmonary embolism, deep vein thrombosis or thrombocytopenia"" in any defined group or country
#COVID19 #vaccine",1.37E+18,2021
Sun Aug 15 21:05:14 +0000 2021,0,0,0,USER_02112,NAME_02104,,United States,"If you or a ♥one are still on fence abt getting #Covid19 #vaccine, pls watch/share vid @ by intelligent pulmonary specialist ""Delta Variant is Different - It's the NEW COVID"" https://t.co/ahwvkFCEwF
It might save your life &amp; lives of others. #beahero #savealife 💉💪😁💞",1.43E+18,2021
Fri Apr 09 12:30:12 +0000 2021,11,1,1,USER_02113,NAME_02105,,United States,"Dr. Lisa Brath, a VCU Health Pulmonary Disease and Critical Care Medicine provider, shares her experience getting the #COVID19 vaccine. In this video diary she explains why she got vaccinated and why she feels getting the #vaccine is so important. https://t.co/awEoT0wPkY",1.38E+18,2021
Tue Dec 22 18:32:59 +0000 2020,0,0,0,USER_02114,NAME_02106,,United States,"Holiday miracles happening in the halls of @NovantHealth. We administered our first dose of the #COVID19 vaccine to Dr. Samuel Dartey-Hayford, a pulmonary and critical care physician, and we're still going strong. https://t.co/jRWE2hKGKw",1.34E+18,2020
Tue Dec 29 12:25:00 +0000 2020,1,0,0,USER_02115,NAME_02107,,,"Pulmonary Fibrosis Foundation Urges COVID-19 Vaccination In Letter To Patients! Pulmonary fibrosis is a progressive and debilitating lung disease affecting more than 200,000 Americans! @PFFORG #COVID19 #vaccine 
https://t.co/S6sZkgpyF7 https://t.co/EIIt0c2d3u",1.34E+18,2020
Thu Mar 11 22:17:37 +0000 2021,0,0,0,USER_02116,NAME_02108,,Canada,"@Breaking911 Astra Zeneca statement ""An analysis of our safety data of more than10 million records has shown no evidence of an increased risk of pulmonary embolism or deep vein thrombosis in any defined age group, gender, batch or in any particular country with COVID19 Vaccine AstraZeneca.""",1.37E+18,2021
Sun Jan 17 22:46:54 +0000 2021,0,0,0,USER_02117,NAME_02109,,United States,"As a pulmonary fibrosis patient, would it be advisable to get the Covid19 vaccine?",1.35E+18,2021
Tue Dec 15 19:44:26 +0000 2020,2,1,0,USER_02118,NAME_02110,,United States,"#USA 🇺🇸💉🦠 #Montana 

Six Bozeman Health employees among the 1st #Montanans to receive the #Covid19 vaccine. Dr. Andrew Sullivan, a pulmonary &amp; critical care physician, was 1st in line, w/ the #vaccination taking less than a minute. https://t.co/48tyGmuGFO @PerrinStein reports. https://t.co/3dHjnsAv7q",1.34E+18,2020
Sun Mar 07 15:07:41 +0000 2021,1,0,0,USER_02119,NAME_02111,,Venezuela,"#Austria suspended inoculations with a batch of #AstraZeneca's COVID19 vaccine while they investigate the #Death of one person and the illness of another after the injections.

A 49-year-old woman died of severe bleeding disorders, while another 35 developed a pulmonary embolism.",1.37E+18,2021
Sun Mar 07 17:10:56 +0000 2021,0,0,0,USER_02120,NAME_02112,,,"https://t.co/lCr9ChoOCi

#Austria has currently stopped the #vaccination with #AstraZeneca #COVID19 #vaccine  because a 49 year old #nurse died few days after vaccination! 
Her 35 year old colleague developed a pulmonary embolism after the #Vaccination",1.37E+18,2021
Sun Jan 24 15:15:54 +0000 2021,0,0,0,USER_02121,NAME_00612,,United States,"@wbz @TiffanyChanWBZ Private Caregivers &amp; 1 or more autoimmune disease individuals, covid19 causes inflammation levels to increase causing cardiac, pulmonary, neurological issues &amp; autoimmune diseases flare up due to inflammation should be considered for the covid19 vaccine",1.35E+18,2021
Sun Feb 11 18:51:19 +0000 2024,2,0,0,USER_02122,NAME_02113,1991,Sweden,"My dad’s medical school degree from @uppsalauni 1996. My dad was born in Baghdad Iraq on 16 May 1962 and he died suddenly of an heart attack caused by the Covid vaccine on 5 November 2022. My Swedish and Finnish citizenships come through my mom’s prominent ancestry Isaksdotter Päivärinta.

I would like to tribute those few doctors that stood firm on the right side of history during those dark years of 2021-2022. Some of them took one jab but quickly backpedaled and warned the public not to take it. You are my heroes: @DrAseemMalhotra @RWMaloneMD @MakisMD @P_McCulloughMD @DrLoupis @CartlandDavid @MdBreathe @DrSuneelDhand @DocAhmadMalik @goddeketal",1.76E+18,2024
Sun Feb 11 23:39:46 +0000 2024,58,1,19,USER_02123,NAME_02114,,United States,"Again for those in the back, heart artery blockages cannot be caused by COVID vaccines (there is no plausible mechanism). Heart attacks, which refer to when a significant blockage occurs, have been going on before COVID and will still happen in the COVID years. More specifically, coronary atherosclerosis (the technical name) refers to a mixture of calcium deposition, fat deposition, abnormal balance of clotting/ blood thinning, and abnormal balance of molecules that normally keep the heart artery open. 

https://t.co/e3BAGTM6FM

Heart artery blockages are the most common kind of heart problem in the United States (citation American Heart Association). 

The predecessor of a heart artery blockage is a fatty buildup, which can occur as early as 10 years old or before (https://t.co/BliSMjUVm8). 

There are sometimes genetic risk factors, of which some of the most serious are genetic high cholesterol. 

The best preventative medicine is good eating, avoidance of refined carbohydrates, frequent exercise (ideally including some weightlifting with cardio), good sleep, and destressing as much as you can. 

Sometimes, people also need medicine to prevent a future heart attack or help the heart heal as much as possible after a heart attack has occured. 

It is plausible that people who just recovered from a heart attack should wait a little bit before COVID vaccination, but multiple sources of data say people with established coronary disease do worse with COVID https://t.co/k8pIxr2HBW.  

Take home: If you would like to know if you need to be screened, speak with your physician. The most helpful thing to do for a person who has fainted on the street with suspected cardiac arrest due to coronary disease, is to apply an AED and call emergency services. 

https://t.co/4QxZgGdhKI",1.76E+18,2024
