Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year,birth_date
Fri Jan 13 16:00:52 +0000 2023,USER_01176,NAME_01172,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/yPxWtB8Jab,0,0,0,,1.61E+18,2023,
Fri Feb 10 13:57:12 +0000 2023,USER_01177,NAME_01173,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/qD1Z0I56B1,0,0,0,,1.62E+18,2023,
Sun Jul 30 17:44:00 +0000 2023,USER_01178,NAME_01174,"Oh,  you mean this Scientific fact ? The mRna vaccines do enter the DNA. Prior to this study,  through a FOIA request,  the  CDC acknowledged they do not have any evidence stating  whether the jab alters the DNA. Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/bxdIndCPBi",0,0,1,United States,1.69E+18,2023,
Tue Jan 03 17:03:28 +0000 2023,USER_01179,NAME_01175,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/id3x0YIMD1,0,0,0,,1.61E+18,2023,
Thu Mar 23 11:17:36 +0000 2023,USER_01180,NAME_01176,"Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA:

Autoimmune Disorders
The Swedish study also found spike proteins expressed on the surface of the liver cells that researchers say may be targeted by the immune system and possibly cause autoimmune hepatitis, as “there [have] been case reports on individuals who developed autoimmune hepatitis after BNT162b2 vaccination.”

https://t.co/DKAMSssVii",0,2,2,United States,1.64E+18,2023,
Sat Jan 07 16:36:22 +0000 2023,USER_01181,NAME_01177,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/ND3z6AFX4a,0,0,0,United States,1.61E+18,2023,
Thu Feb 15 17:05:19 +0000 2024,USER_01182,NAME_01178,"@Username @Username @Username @Username @Username @Username @Username @Username @Username @Username Because you and your homies are dumb, I put in all caps... MAYBE, and it's a THEORY. 
As usual, the vaccine reps swarmed and ""debunked it"". 
I REALIZE THAT. But it's ONE MORE difference. Vaccines should stay local, not migrate to liver cells https://t.co/KTHysazvnD",2,0,0,United States,1.76E+18,2024,
Sun Feb 12 18:46:09 +0000 2023,USER_01183,NAME_01179,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/SmZEC0QyeN,0,0,0,,1.62E+18,2023,
Tue Jan 03 16:18:53 +0000 2023,USER_01184,NAME_01180,"Comirnaty? More like Comir""nasty""!

Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/6Z6wHlxzTD",0,0,0,,1.61E+18,2023,
Tue Aug 01 21:08:46 +0000 2023,USER_01185,NAME_01181,"Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study 
“spike-directed antibodies induced by vaccination may also trigger autoimmune conditions in predisposed individuals”  https://t.co/8fuAbTH5V2",0,0,0,,1.69E+18,2023,
Fri Jan 20 15:54:32 +0000 2023,USER_01186,NAME_01182,@Username https://t.co/l2rItMzJ9s Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line,0,7,13,,1.62E+18,2023,
Fri Feb 03 01:31:14 +0000 2023,USER_01186,NAME_01182,"@Username Comment on Aldén et al. Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line. Curr. Issues Mol. Biol. 2022, 44, 1115–1126
by Hamid A. Merchant @Username  mRNA into DNA
https://t.co/Mvs2nyNXMn",0,0,2,,1.62E+18,2023,
Fri Jan 06 14:01:09 +0000 2023,USER_01187,NAME_01183,Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study https://t.co/65NsxZPoO3,0,0,0,,1.61E+18,2023,
Sat Apr 01 03:13:09 +0000 2023,USER_01188,NAME_01184,"COVID-19 vaccine injury to the liver: brave Ontario mother shares story of vaccine injured young boy; 22 year old young woman in Army National Guard develops liver disease 3 weeks after Pfizer vaccine, by @Username https://t.co/3yl3bNbxp9",0,1,1,United States,1.64E+18,2023,
Mon Feb 27 08:45:36 +0000 2023,USER_01189,NAME_01185,"Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line
Aldén et al. (2022) current issues in moleculr biology
https://t.co/Q2YmUvyFbF",1,20,52,Japan,1.63E+18,2023,
Sun Apr 23 17:54:15 +0000 2023,USER_01190,NAME_01186,"@Username ""Our study is the 1st in vitro study on the effect of COVID-19 mRNA vaccine BNT162b2 on human liver cell line. 
We present evidence on fast entry of BNT162b2 into the cells &amp; subsequent intracellular reverse transcription of BNT162b2 mRNA into DNA.""",1,2,12,United States,1.65E+18,2023,
Wed Dec 06 20:20:29 +0000 2023,USER_01191,NAME_01187,"@Username @Username @Username had both covid and flu boosters in September thanks.

But that didn’t help me in early 2020 when I got covid -19 and long covid.

Almost exactly one year BEFORE my first vaccine shot.

But knowing how covid-19 damaged my heart  liver kidneys eyes

Means I don’t want it again https://t.co/fR6EgHDyPJ",1,0,0,United Kingdom,1.73E+18,2023,
Fri Dec 01 22:05:06 +0000 2023,USER_01192,NAME_01188,"Patients with liver disease develop robust antibody and T-cell responses after 2 or more COVID-19 vaccine doses. However, liver transplant recipients. Study in @Username @Username @Username @Username @Username @Username

https://t.co/XyAPVw8Ygq https://t.co/IkNYk4TGSM",0,0,0,United States,1.73E+18,2023,
Fri Aug 25 15:26:33 +0000 2023,USER_01193,NAME_01189,"LitCovid:  Clinical application of COVID-19 vaccine in liver transplant recipients.: {'title': 'Clinical application of COVID-19 vaccine in liver transplant recipients.', 'date': '2023-08-25T12:00:00Z', '_id': '37620225'} #covid19 #SARSCOV2 #coronavirus https://t.co/vbLQuID0Qq",0,1,0,Ireland,1.70E+18,2023,
Tue Jan 16 19:33:24 +0000 2024,USER_01194,NAME_01190,"6/ Enlace al estudio:

Intracellular Reverse Transcription of Pfizer
BioNTech COVID-19 mRNA Vaccine BNT162b2 In
Vitro in Human Liver Cell Line

https://t.co/6kLzU3mrql",0,2,5,,1.75E+18,2024,
Sat Oct 28 20:06:13 +0000 2023,USER_01195,NAME_01191,"@Username No evidence of cholelithiasis, sludge, or other malignant symptoms - only high liver enzymes consistent with COVID-19 vaccine liver injury on a patient who had not received a vaccine injection.",0,0,1,,1.72E+18,2023,
Tue Dec 05 04:44:21 +0000 2023,USER_01196,NAME_01192,Think about it this dude has invested in pharmaceutical companies to provide ARVs to our health care systems and covid 19 vaccine and the ARVs have its complications such as Liver failure and with covid 19 vaccines they gonna kill us with Nanotechnology,1,0,0,South Africa,1.73E+18,2023,
Sat Jan 20 07:56:38 +0000 2024,USER_01197,NAME_01193,"Not only is it likely, it was studied: Study from Lund University in Sweden on how the Pfizer-BioNTech COVID-19 vaccine affects human liver cells under experimental conditions

""We show that the vaccine enters liver cells as early as six hours after the vaccine has been administered. We saw that there was DNA converted from the vaccine's mRNA in the host cells we studied. These findings were observed in petri dishes under experimental conditions, but we do not yet know if the converted DNA is integrated into the cells' DNA in the genome—and if so, if it has any consequences.""",0,0,0,United States,1.75E+18,2024,
Mon Mar 27 22:30:09 +0000 2023,USER_01198,NAME_01194,"COVID-19 vaccine injury to the liver: brave Ontario mother shares story of vaccine injured young boy; 22 year old young woman in Army National Guard develops liver disease 3 weeks after Pfizer vaccine, by @Username https://t.co/d2Y14gncOv",0,0,1,,1.64E+18,2023,
Sun Aug 27 10:49:04 +0000 2023,USER_01199,NAME_01195,CIMB | Free Full-Text | Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line https://t.co/X3nU64Thpk,0,2,1,Germany,1.70E+18,2023,
Tue Mar 28 00:54:11 +0000 2023,USER_01200,NAME_01196,"COVID-19 vaccine injury to the liver: brave Ontario mother shares story of vaccine injured young boy; 22 year old young woman in Army National Guard develops liver disease 3 weeks after Pfizer vaccine, by @Username https://t.co/FOAmJ4dKy4",0,0,0,,1.64E+18,2023,
Thu Apr 13 06:30:11 +0000 2023,USER_01201,NAME_00984,"Would like to add my crunched-down version of Pfizer-BionTech Vaccine mRNA, Converted to DNA in Liver Cell Nucleus(In-vitro Swedish Study)

CIMB | Free Full-Text | Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line (https://t.co/yKo7Ipo3wa)",1,0,0,United States,1.65E+18,2023,
Tue Mar 28 18:09:10 +0000 2023,USER_01202,NAME_01197,"COVID-19 vaccine injury to the liver: brave Ontario mother shares story of vaccine injured young boy; 22 year old young woman in Army National Guard develops liver disease 3 weeks after Pfizer vaccine, by @Username https://t.co/SHaQ9xtyNN",0,0,0,Mexico,1.64E+18,2023,
Mon Sep 04 21:13:55 +0000 2023,USER_01203,NAME_01198,"Yet a Swedish study—conducted outside a living organism, or in vitro—has shown that the
Pfizer COVID-19 vaccine can enter human liver cells and convert the mRNA to spike DNA
within six hours. In addition, these spike DNA were found in the nucleus.",1,0,0,,1.70E+18,2023,
Tue Mar 28 18:34:58 +0000 2023,USER_01204,NAME_01199,"This study emphasizes the COVID-19 vaccine's significance in reducing liver injury and related outcomes, such as length of stay and mortality in infected patients. https://t.co/Ta9URMePAr",0,0,1,United States,1.64E+18,2023,
Fri Jan 12 13:52:52 +0000 2024,USER_01205,NAME_01200,"Study finds Pfizer COVID vaccine is reverse transcribed into liver cell DNA in as little as 6 hours

Abstract

Preclinical studies of COVID-19 mRNA vaccine BNT162b2, developed by Pfizer and BioNTech, showed reversible hepatic effects in animals that received the BNT162b2 injection. Furthermore, a recent study showed that SARS-CoV-2 RNA can be reverse-transcribed and integrated into the genome of human cells. 

In this study, we investigated the effect of BNT162b2 on the human liver cell line Huh7 in vitro. Huh7 cells were exposed to BNT162b2, and quantitative PCR was performed on RNA extracted from the cells. We detected high levels of BNT162b2 in Huh7 cells and changes in gene expression of long interspersed nuclear element-1 (LINE-1), which is an endogenous reverse transcriptase. Immunohistochemistry using antibody binding to LINE-1 open reading frame-1 RNA-binding protein (ORFp1) on Huh7 cells treated with BNT162b2 indicated increased nucleus distribution of LINE-1. PCR on genomic DNA of Huh7 cells exposed to BNT162b2 amplified the DNA sequence unique to BNT162b2. 

Our results indicate a fast up-take of BNT162b2 into human liver cell line Huh7, leading to changes in LINE-1 expression and distribution. We also show that BNT162b2 mRNA is reverse transcribed intracellularly into DNA in as fast as 6 h upon BNT162b2 exposure.

@Username 

https://t.co/IqLRgKA8Oo",1,1,6,United States,1.75E+18,2024,
Sun Jan 07 20:09:13 +0000 2024,USER_01206,NAME_01201,"some quotes  “it is assumed that RNA cannot be incorporated into the genome. This is not supported by experiments and is, contradicted by experiments showing reverse transcription of the Pfizer BioNTech COVID-19 mRNA vaccine into a human liver cell. https://t.co/xbl7fIuGxV",0,0,0,United Kingdom,1.74E+18,2024,
Fri May 05 13:01:57 +0000 2023,USER_01207,NAME_01202,"@Username @Username @Username @Username Conclusions
Our study is the first in vitro study on the effect of COVID-19 mRNA vaccine BNT162b2 on human liver cell line. We present evidence on fast entry of BNT162b2 into the cells and subsequent intracellular reverse transcription of BNT162b2 mRNA into DNA.",2,0,2,,1.65E+18,2023,
Sun Jul 16 10:34:53 +0000 2023,USER_01208,NAME_01203,"January 18th 2022 Article abut Swedish Study
Pfizer mRNA vaccine goes into liver and changes into DNA, Swedish study finds
https://t.co/pXEIMIR75i
Intracellular Reverse Transcription of Pfizer BioNTech COVID-19 mRNA Vaccine BNT162b2 In Vitro in Human Liver Cell Line",1,0,1,United States,1.68E+18,2023,
Thu Nov 16 06:41:53 +0000 2023,USER_01209,NAME_01204,"More attention: 

Conclusion: Our study is the first in vitro study on the effect of COVID-19 mRNA vaccine BNT162b2 on human liver cell line. We present evidence on fast entry of BNT162b2 into the cells and subsequent intracellular reverse transcription of BNT162b2 mRNA into DNA.",1,1,2,Gadigal Land,1.73E+18,2023,
Sun Feb 12 18:35:49 +0000 2023,USER_01210,NAME_01205,"@Username Epoc Times is spreading a similar bit of pseudoscience:
""Pfizer’s COVID-19 Vaccine Goes Into Liver Cells and Is Converted to DNA: Study.""
Every time I block them from my email in box they find a way in anyway.",0,0,1,,1.50E+18,2023,
Thu Feb 08 20:27:28 +0000 2024,USER_01211,NAME_01206,"2/n COVID-19 during pregnancy is an awful life-threatening condition, vaccination both protects the mother and the newborn https://t.co/1cEcblUKwk.",1,33,147,United States,1.76E+18,2024,
Wed Oct 18 19:16:42 +0000 2023,USER_01212,NAME_01207,"This is what a college student with Covid-19 “vaccines” from 2021 looks like in our home.

2nd hospital visit this week in 2023. Twice daily blood thinner injections and he is on Pulmonary Embolism watch. He was left with autoimmune disorders and walks with a cane from age 22 when he got out of the hospital the first time.  Next up are weekly blood tests for this life threatening, life long blood clotting disorder he was left with after his C-19 injections. See his medical case study in my other posts and see that he was repeatedly tested and did not have Covid-19 infection. Look and research before complying with the mandates. Please note mom and dad asked him not to get the shots. But our govt. and a doctor encouraged him.

He is one of countless college age young adults with severe C-19 jab injuries. We must end the college mandates and stop the shots. @Username",274,1419,2784,United States,1.71E+18,2023,
Fri Mar 24 22:01:51 +0000 2023,USER_01212,NAME_01207,"My son, Cody who has neuropathy in his hands and legs and walks with a cane since he was 21 --after his Covid-19 ""vaccine."" He also had a large pulmonary embolism & survived 5 months without finding a doctor to look into and diagnose what we now know is a life-threatening blood clotting disorder after his mRNA vaccine.#fourthcause",36,202,535,United States,1.64E+18,2023,
Tue Jan 23 21:03:15 +0000 2024,USER_01213,NAME_01208,"💥Covid-19 Vaccine Expert Panel Briefing to the Massachusetts Legislature and Public Health Officials

Excellent video, with heartbreaking testimonials like this newly married man, whose young wife died suddenly of a pulmonary embolism: 
""She was sitting at her desk, hunched over.  It was the death rattle that I was hearing...I was able to wake her up, and laid her down. I was holding her hand, looking into her eyes when she went...I had no idea that she had just died."" 

WATCH: 3 HRS 👇👇👇
https://t.co/RL3f83yFBg

#vaccinedeaths #vaccineinjuries #VaccineGenocide #Vaccine #Massachusetts #Covid #genocide",1,3,6,United States,1.75E+18,2024,
Thu Jul 20 22:37:04 +0000 2023,USER_01214,NAME_01209,"Just released - 

14K pages of Moderna COVID-19 vaccine data related to adverse events.

Neurological disorders days after vaccination.

Details on post-vaccine deaths, heart attacks, pulmonary embolism - all not investigated by the ""studies""

https://t.co/UVjmxWBvOh",79,1830,2684,,1.68E+18,2023,
Mon Jan 08 05:58:28 +0000 2024,USER_01215,NAME_01210,"Shall keep on warning till it sinks in their heads & something is done! COVID-19 Infections & Vaccines are driving the incidences of new onset Pulmonary Fibrosis & also accelerating its progression & causing lung cancer! So many cases emerging! 
#Warning 

https://t.co/fWOfCWekx2",1,15,20,Thailand/ Australia/ United States,1.74E+18,2024,
Mon Feb 05 12:21:27 +0000 2024,USER_01215,NAME_01210,"They Lied! They keep on telling us that the vulnerable ie the old &amp; those with underlying issues like diabetes, heart &amp; cardiovascular issues &amp; hypertension, the COVID-19 mRNA vaccines would help!

#Thailand #Australia #Canada #UnitedKingdom #Germany #Florida #Texas #Michigan",1,3,21,Thailand/ Australia/ United States,1.75E+18,2024,
Wed Aug 02 15:48:04 +0000 2023,USER_01216,NAME_01211,"New @Username study!

TLDR: the mRNA vaccines were safe in older adults with frailty, but Moderna (vs Pfizer) showed slightly better protection against COVID-19 and some adverse events (eg pulmonary embolism).

CC @Username @Username @Username

https://t.co/qO6QiG3VeL",1,2,16,United States,1.69E+18,2023,
Fri Jan 13 02:19:28 +0000 2023,USER_01217,NAME_01212,"@Username @Username People are dying suddenly, but it's not because of vaccines; it's because COVID-19 demonstrably causes all forms of cardiovascular damage, from promoting pulmonary embolisms and thrombi, to myocarditis.",8,6,218,,1.61E+18,2023,
Mon Jan 16 14:40:00 +0000 2023,USER_01218,NAME_01213,This is the first reported case of IgG4-related pulmonary and pleural disease after Pfizer COVID-19 vaccine.,2,4,27,Canada,1.62E+18,2023,
