Tweet_created_at,username,name,tweet_text,replies_count,retweets_count,likes_count,country_name,id,year
2022-12-26 20:13:03 Iran Standard Time,USER_02300,NAME_02283,"@CeeCeeReturns @robertopaulos85 100%, because 1) there is no ""experimental injection"", and 2) that text has been irrelevant for nearly 2 years. There is a large body of research that shows that pregnant people are at significant risk from COVID-19 and Covid mRNA vaccines improve their outcomes dramatically.",2,1,0,North America,1.61E+18,2022
2022-12-26 19:30:55 Iran Standard Time,USER_02311,NAME_02294,@LauraLoomer My wife was 7 months pregnant when the Navy forced her to take the covid vaccine. Our son was still born on Christmas Day last year.,9,6,27,North America,1.61E+18,2022
2022-12-26 19:00:58 Iran Standard Time,USER_02312,NAME_02295,"@Justice_099 @davidzweig So broad censorship is okay? 😂  I had a Tweet removed for saying grocery stores would ""probably become food-less zoos within a week"".  (on my old account which was eventually permanently suspended for warning people about covid vaccines...and saying men can't get pregnant)",2,0,1,North America,1.61E+18,2022
2022-12-26 18:21:10 Iran Standard Time,USER_02300,NAME_02283,@robertopaulos85 @CeeCeeReturns Covid vaccines have been tested extensively in pregnant and breast feeding women. It clearly improves outcomes for these recipients and their babies.,9,0,0,North America,1.61E+18,2022
2022-12-26 14:37:11 Iran Standard Time,USER_02313,NAME_02296,"U.K. Doctors warn the world that the Covid Vaccines are not safe, not effective and it is unethical to give them to children and pregnant women with no long-term studies. Excess deaths correlate with the Vaccine rollout and must be stopped. #COVID19 #COVID #Covid_19 #Vaccine  https://t.co/CreiMnllFh",0,0,0,North America,1.61E+18,2022
2022-12-26 07:33:52 Iran Standard Time,USER_01089,NAME_01082,"U.K. Doctors warn the world that the Covid Vaccines are not safe, not effective and it is unethical to give them to children and pregnant women with no long term studies. Excess deaths correlate with the Vaccine rollout and must be stopped.  https://t.co/yFQIW1lAR1",1,102,190,North America,1.61E+18,2022
2022-12-26 03:02:47 Iran Standard Time,USER_02314,NAME_02297,@CPHO_Canada Haven’t you been encouraging pregnant women to get this covid “vaccine”? 🤦🏼‍♂️,0,0,5,North America,1.61E+18,2022
2022-12-26 01:18:27 Iran Standard Time,USER_01884,NAME_01873,"U.K. Doctors warn the world that the Covid Vaccines are not safe, not effective and it is unethical to give them to children and pregnant women with no long term studies. Excess deaths correlate with the Vaccine rollout and must be stopped  https://t.co/S13GdgRJ9k",0,0,1,North America,1.61E+18,2022
2022-12-25 20:06:02 Iran Standard Time,USER_02315,NAME_02298,@gubbmintcheese Yet giving the EUA Covid vaccines to pregnant women is OK? Is this satire?,0,0,1,North America,1.61E+18,2022
2022-12-25 19:57:04 Iran Standard Time,USER_01119,NAME_01113,"U.K. Doctors warn the world that the Covid Vaccines are not safe, not effective and it is unethical to give them to children and pregnant women with no long term studies. Excess deaths correlate with the Vaccine rollout and must be stopped.  https://t.co/tObvFN0S6j",0,0,1,North America,1.61E+18,2022
2022-12-25 19:51:01 Iran Standard Time,USER_02316,NAME_02299,@JohnWDean It’s so tough hearing people who disagree with you speak isn’t it? Men can’t be pregnant. Women don’t have penises. The Covid vaccines doesn’t prevent transmission. Dems cheated in 2020 and 2022. Biden is senile. January 6th was not an insurrection. CRT is racist. You ok brah?,0,0,0,North America,1.61E+18,2022
2022-12-25 11:33:46 Iran Standard Time,USER_02317,NAME_02300,Covid vaccine.  8 pregnant women entered a Oregon hospital in the last week.  All of them had received the Covid vaccine.  All of them LOST baby.  The Federal Government has failed the American people by ever allowing this sh*t to be administered to any of us. #unvaccinated,99,510,1457,North America,1.61E+18,2022
2022-12-24 23:33:33 Iran Standard Time,USER_02318,NAME_02301,"Sadly, I am not surprised. Vaccinating pregnant women with Covid vaccines is tantamount to abortion.",0,0,0,North America,1.61E+18,2022
2022-12-24 20:33:27 Iran Standard Time,USER_02319,NAME_02302,Naomi Wolf: The American Medical Association Lied To Pregnant Women About The Covid Vaccine's Effect on Them and Their Baby  https://t.co/LjRnYCRVUw,0,0,1,North America,1.61E+18,2022
2022-12-24 18:53:21 Iran Standard Time,USER_01270,NAME_01264,"@MasterQuanYin @ryck_nancy @GaryMcLaughlin1 @CTVNews Considering my wife is 8 months pregnant and I have horrible lupus. (Autoimmune diseases) I take pills to stop my overactive immune system. So yes… I am up to date on my vaccines..Covid,flu, pneumonia. Cause ya know I don’t want to die!! 😂 nice one!!!",2,0,0,North America,1.61E+18,2022
2022-12-24 15:34:16 Iran Standard Time,USER_01189,NAME_01183,A nurse whistleblower warned that fetal deaths dramatically increased after the rollout of Wuhan coronavirus (COVID-19) vaccines for pregnant mothers.  https://t.co/fvjVrZrJgf,0,0,0,North America,1.61E+18,2022
2022-12-24 06:57:56 Iran Standard Time,USER_02320,NAME_02303,@rishibagree I certainly disagree with you this time as millions has taken Pfizer and Moderna vaccines and still no issues. No one has forced the pregnant women to go through trials. When the whole world is suffering due to COVID we can’t simply play blame games here.,0,0,0,North America,1.61E+18,2022
2022-12-23 05:13:20 Iran Standard Time,USER_02321,NAME_02304,@dolmanlaw I don’t buy it. We all took Tylenol when we were pregnant and my kids now 18-27 are fine. So are all my friends kids. It’s a cover up for reactions to vaccines. We all know MMR caused autism. This one is to cover for Covid Vaxx.,3,0,1,North America,1.61E+18,2022
2022-12-22 20:06:00 Iran Standard Time,USER_02322,NAME_02305,"@JuliePa08044150 @TimRunsHisMouth Ok, so what if the pregnant mother contracts COVID, which is novel to her system? What if the baby does before it is old enough for the vaccine? The vaccine provides some immunity to both mom &amp; baby.",1,0,0,North America,1.61E+18,2022
2022-12-22 18:31:35 Iran Standard Time,USER_02323,NAME_02306,"@benshapiro Never got the vaccine, never got COVID. Im 7 months pregnant w/ my first and he’s perfectly healthy as well. Sometimes I wonder if I had taken the vaccine, would my son still be this healthy?",2,2,20,North America,1.61E+18,2022
2022-12-21 22:35:13 Iran Standard Time,USER_02324,NAME_02307,"People who are currently, or recently, pregnant are at increased risk of serious illness with COVID. OB/GYNs, nurses and midwives affirm the safety, efficacy and importance of the COVID-19 vaccines, including boosters.  https://t.co/nwydiYeROV",0,0,2,North America,1.61E+18,2022
2022-12-21 20:58:35 Iran Standard Time,USER_02249,NAME_02234,"@Laurie_Garrett 'the 'covid vaccine' is actually good for pregnant women (and probably babies too)'  brought to you by people who can't even define ""woman"", consider abortion to be 'healthcare', think probabilistic model 'studies' are 'science'  you can look through pfizer's own clinical data",0,2,8,North America,1.61E+18,2022
2022-12-21 18:18:49 Iran Standard Time,USER_02325,NAME_02308,"Congratulations to @kellykons1012 of @PennStHershey &amp; colleagues! Their Gibbs Prize Honorable Mention study found that 98% of COVID vaccine trials excluded pregnant people, 81% excluded lactating individuals, and 62% required contraception use.   https://t.co/NnBphQdpT5",0,0,3,North America,1.61E+18,2022
2022-12-21 18:14:11 Iran Standard Time,USER_01370,NAME_01363,@MiaFarrow The vaccine is not safe for pregnant women. Covid is safer. Wake up already. Or just stop lying  https://t.co/BC2MMinnA8,0,0,0,North America,1.61E+18,2022
2022-12-21 17:12:48 Iran Standard Time,USER_02326,NAME_02309,"@KarliLay @LukeBelderes Good for you! One of my sisters is unvaxxed, pregnant, had covid while pregnant n at one check-up appt the doc said that ""the baby will die if you dont get the vaccine""...like what? She isn't getting it, but seriously...whatttt???",5,0,6,North America,1.61E+18,2022
2022-12-21 07:05:09 Iran Standard Time,USER_02327,NAME_02310,"Chris Crouch was anti-vaccine. Now his pregnant wife had covid, and he faced a terrible choice.  https://t.co/9CY0Tht6u8",0,0,0,North America,1.61E+18,2022
2022-12-21 06:39:09 Iran Standard Time,USER_02328,NAME_02311,@posttenebrasluz @reformadad Produce the study that showed birth defects with the flu vaccine. I am assuming we are leaving out outliers such as giving a pregnant woman a live vaccine (which is never appropriate). I was thrilled when my daughter in law took her COVID vaccines. Have a healthy 11 m old boy.,1,0,0,North America,1.61E+18,2022
2022-12-21 06:03:52 Iran Standard Time,USER_02329,NAME_02312,Anyone looking for some explosive data about the covid vaccines should study the mental abilities of kids whose mothers got a covid vaccine and then got a fever due to it while they were between 4 and 12 weeks pregnant.,3,17,146,North America,1.61E+18,2022
2022-12-21 03:31:43 Iran Standard Time,USER_02330,NAME_02313,"I needed fertility treatments to get pregnant the first time and then eight years and three covid vaccinations later I had a surprise pregnancy after age 35 so I am not really buying the whole ""covid vaccines are causing infertility"" panic.",18,11,470,North America,1.61E+18,2022
2022-12-21 00:46:27 Iran Standard Time,USER_00785,NAME_00781,"@fitay59 @micky_pureblood @DebiCapriato @UKHSA I am very aware of the struggles pregnant women would be having with these decisions; thus I am here correcting all the misinformation about vaccine stillborn/miscarriage risk, appreciating covid risk is WAY higher for your unborn child.",1,0,0,North America,1.61E+18,2022
2022-12-20 23:21:23 Iran Standard Time,USER_02331,NAME_02314,Just to recap…  Taxation is theft   Pronouns are comedy  Men can’t get pregnant   Covid vaccines are scams  There is only two genders   The election was manipulated   Feminism was a set-up for Inflation.,0,0,0,North America,1.61E+18,2022
2022-12-20 23:14:38 Iran Standard Time,USER_02332,NAME_02315,"“When you sit there and you see your wife on life support because of covid, you throw out politics,” he said later. “None of that matters anymore.”  Chris Crouch was anti-vaccine. Now his pregnant wife had covid, and he faced a terrible choice.  https://t.co/d0TOV19VRi",0,0,0,North America,1.61E+18,2022
2022-12-20 20:50:27 Iran Standard Time,USER_02333,NAME_02316,"Gut-wrenching👉🏻 Chris Crouch was anti-vaccine. Now his pregnant wife had covid, and he faced a terrible choice. ‘You are not going to die,’ he said, making a vow he wasn’t sure he could keep.  https://t.co/uwh8isHa6J",0,0,0,North America,1.61E+18,2022
2022-12-20 17:00:31 Iran Standard Time,USER_02334,NAME_02317,"Chris Crouch was anti-vaccine. Now his pregnant wife had covid, and he faced a terrible choice.  https://t.co/jjxDpc7DW8",0,0,0,North America,1.61E+18,2022
2022-12-20 15:26:14 Iran Standard Time,USER_02335,NAME_02318,"Chris Crouch was anti-vaccine. Now his pregnant wife had covid, and he faced a terrible choice.  https://t.co/M3ORqVMGb6",1,0,0,North America,1.61E+18,2022
2022-12-20 10:50:11 Iran Standard Time,USER_02336,NAME_02319,"You can get your winter vaccines without an appointment in Ardrossan, Auchinleck &amp; Prestwick today (20 Dec).  Following groups welcome: ✔ age 50+ ✔ age 16+ in at risk group for COVID ✔ pregnant ✔ eligible health &amp; social care workers  More drop-ins:  https://t.co/CC2AwaVBB8  https://t.co/vLEJ0DiMlg",0,4,2,North America,1.61E+18,2022
2022-12-31 02:14:58 Iran Standard Time,USER_02337,NAME_02320,"So grateful both my pregnant daughters refused the Covid vaccine despite huge pressure from their ObGyns!  They’re #pureblood. Sadly, I’m not. Had a very compelling reason though.",0,0,0,North America,1.61E+18,2022
2022-12-30 19:19:28 Iran Standard Time,USER_01799,NAME_01790,"Peter A. McCullough, MD, MPH™ GETTR  ""FluVax, COVID-19 vaccines found up to 1000-fold worse for multiple maternal-fetal outcomes.  Disaster for ACOG and OB/GYN to push novel genetic code (Pfizer, Moderna, JNJ, AZ) for Spike protein into pregnant women.""  https://t.co/lV2SwKXH8l",0,0,0,North America,1.61E+18,2022
2022-12-30 16:30:31 Iran Standard Time,USER_02338,NAME_02321,"Even though CDC guidelines recommended that pregnant people receive the COVID-19 vaccine, participants in our study expressed hesitancy, citing fear of side effects as the reason for not getting vaccinated postpartum #vaccinehesitancy #pregnancy #vaccines #covid19  https://t.co/fG7WJ8eP97",0,1,1,North America,1.61E+18,2022
2022-12-30 02:43:19 Iran Standard Time,USER_02339,NAME_02322,RT @nycHealthy: All people who are pregnant or may want to have a child in the future should stay up to date with COVID-19 vaccines — that includes getting your updated booster if it has been two months since your last vaccine dose: …  https://t.co/IKOY3H1kSU,0,0,0,North America,1.61E+18,2022
2022-12-30 02:24:49 Iran Standard Time,USER_02340,NAME_02323,Incase Elon steps down and is replaced by a communist:  1. Covid was a scam 2. Men can’t get pregnant 3. The election was rigged 4. There are only two genders 5. The financial system is a scam 6. The vaccine wasn’t safe or effective 7. Feminism was a dumb idea  #Bitcoin. 🥲,0,0,3,North America,1.61E+18,2022
2022-12-30 01:48:08 Iran Standard Time,USER_02293,NAME_02276,@HasReber @liz_churchill8 @ManInAmericaUS Where did I say anything about long term I just said there what she is reading the same for all preliminary trials and that it isn't specific to the covid vaccines. The later data proved the safety for pregnant women.,0,0,0,North America,1.61E+18,2022
